event_id,user_id,timestamp,event_type,resource_id,sensitive_resource_flag,records_accessed,device_id,new_device_flag,permission_change_flag,new_permission_level,beneficiary_id,new_beneficiary_flag,transaction_amount,exceeds_limit_flag,session_duration_minutes,role,actor_type,peer_group_id,typical_login_hour,login_hour_spread,avg_session_minutes,avg_txn_amount,txn_amount_spread,transaction_limit,home_device,event_hour,login_hour_deviation,login_deviation_score,after_hours_flag,after_hours_score,device_deviation_score,session_duration_deviation,session_deviation_score,transaction_amount_deviation,transaction_amount_score,transaction_frequency,transaction_frequency_score,peer_avg_session,peer_avg_transaction,peer_avg_login_hour,peer_session_event_deviation,peer_session_score,peer_transaction_event_deviation,peer_transaction_score,peer_login_event_deviation,peer_login_score,peer_deviation_score,m2_behavior_score,m2_behavior_risk_level
E0276,U001,2026-03-05 09:52:00,file_access,RES-010,0,12,DEV-018,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,9,0.5985669961447098,0,0,0,0,31.00117273476477,0,166.96322144464682,0,0,0,43.38252115509712,485.23346069121055,10.13513479157514,43.38252115509712,0,485.23346069121055,0,1.1351347915751404,0,0.0,0.0,LOW
E0287,U001,2026-03-05 10:32:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,79.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,10,0.40143300385529024,0,0,0,0,47.998827265235235,60,166.96322144464682,0,0,0,43.38252115509712,485.23346069121055,10.13513479157514,35.61747884490288,30,485.23346069121055,0,0.1351347915751404,0,9.0,9.9,LOW
E0341,U001,2026-03-06 09:06:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,9,0.5985669961447098,30,0,0,0,31.00117273476477,0,166.96322144464682,0,0,0,43.38252115509712,485.23346069121055,10.13513479157514,43.38252115509712,0,485.23346069121055,0,1.1351347915751404,30,9.0,6.9,LOW
E0345,U001,2026-03-06 09:17:00,file_access,RES-019,0,6,DEV-018,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,9,0.5985669961447098,0,0,0,0,31.00117273476477,0,166.96322144464682,0,0,0,43.38252115509712,485.23346069121055,10.13513479157514,43.38252115509712,0,485.23346069121055,0,1.1351347915751404,0,0.0,0.0,LOW
E0361,U001,2026-03-06 09:51:00,transaction,,0,0,DEV-018,0,0,,BEN-014,0,187.42,0,0.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,9,0.5985669961447098,0,0,0,0,31.00117273476477,0,20.456778555353168,0,1,0,43.38252115509712,485.23346069121055,10.13513479157514,43.38252115509712,0,297.8134606912106,30,1.1351347915751404,0,12.0,1.2,LOW
E0366,U001,2026-03-06 10:04:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,58.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,10,0.40143300385529024,0,0,0,0,26.99882726523523,30,166.96322144464682,0,0,0,43.38252115509712,485.23346069121055,10.13513479157514,14.617478844902877,0,485.23346069121055,0,0.1351347915751404,0,0.0,4.5,LOW
E0409,U001,2026-03-07 09:00:00,login,,0,0,DEV-018,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,9,0.5985669961447098,30,0,0,0,31.00117273476477,0,166.96322144464682,0,0,0,43.38252115509712,485.23346069121055,10.13513479157514,43.38252115509712,0,485.23346069121055,0,1.1351347915751404,30,9.0,6.9,LOW
E0410,U001,2026-03-07 09:08:00,file_access,RES-015,0,8,DEV-018,0,0,,,0,0.0,0,0.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,9,0.5985669961447098,0,0,0,0,31.00117273476477,0,166.96322144464682,0,0,0,43.38252115509712,485.23346069121055,10.13513479157514,43.38252115509712,0,485.23346069121055,0,1.1351347915751404,0,0.0,0.0,LOW
E0411,U001,2026-03-07 09:16:00,transaction,,0,0,DEV-018,0,0,,BEN-002,0,166.96,0,0.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,9,0.5985669961447098,0,0,0,0,31.00117273476477,0,0.003221444646811733,0,1,0,43.38252115509712,485.23346069121055,10.13513479157514,43.38252115509712,0,318.2734606912105,30,1.1351347915751404,0,12.0,1.2,LOW
E0412,U001,2026-03-07 09:45:00,logout,,0,0,DEV-018,0,0,,,0,0.0,0,45.0,analyst,employee,PG1,9.59856699614471,0.5175075286558668,31.00117273476477,166.96322144464682,118.37654569968149,800.0,DEV-018,9,0.5985669961447098,0,0,0,0,13.998827265235231,0,166.96322144464682,0,0,0,43.38252115509712,485.23346069121055,10.13513479157514,1.6174788449028767,0,485.23346069121055,0,1.1351347915751404,0,0.0,0.0,LOW
E0019,U002,2026-03-02 08:25:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,8,0.217347081573541,0,0,0,0,21.191888777522813,0,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,684.0765429424812,0,1.5004782885376873,30,9.0,0.9,LOW
E0032,U002,2026-03-02 09:16:00,file_access,RES-016,0,13,DEV-001,0,0,,,0,0.0,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,9,0.782652918426459,0,0,0,0,21.191888777522813,0,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,684.0765429424812,0,0.5004782885376873,0,0.0,0.0,LOW
E0041,U002,2026-03-02 09:33:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,68.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,9,0.782652918426459,0,0,0,0,46.80811122247719,100,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,33.64367864418749,30,684.0765429424812,0,0.5004782885376873,0,9.0,15.9,LOW
E0097,U002,2026-03-03 08:34:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,8,0.217347081573541,0,0,0,0,21.191888777522813,0,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,684.0765429424812,0,1.5004782885376873,30,9.0,0.9,LOW
E0104,U002,2026-03-03 09:07:00,file_access,RES-010,0,7,DEV-001,0,0,,,0,0.0,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,9,0.782652918426459,0,0,0,0,21.191888777522813,0,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,684.0765429424812,0,0.5004782885376873,0,0.0,0.0,LOW
E0114,U002,2026-03-03 09:41:00,transaction,,0,0,DEV-001,0,0,,BEN-008,0,242.36,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,9,0.782652918426459,0,0,0,0,21.191888777522813,0,0.2453163776578151,0,1,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,441.71654294248117,30,0.5004782885376873,0,12.0,1.2,LOW
E0126,U002,2026-03-03 10:08:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,94.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,10,1.782652918426459,0,0,0,0,72.80811122247718,100,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,59.64367864418749,60,684.0765429424812,0,0.4995217114623127,0,18.0,16.8,LOW
E0288,U002,2026-03-05 10:34:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,10,1.782652918426459,60,1,100,0,21.191888777522813,0,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,684.0765429424812,0,0.4995217114623127,0,0.0,22.0,LOW-MODERATE
E0299,U002,2026-03-05 11:32:00,file_access,RES-006,0,2,DEV-001,0,0,,,0,0.0,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,11,2.782652918426459,0,0,0,0,21.191888777522813,0,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,684.0765429424812,0,1.4995217114623127,0,0.0,0.0,LOW
E0302,U002,2026-03-05 11:49:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,75.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,11,2.782652918426459,0,0,0,0,53.80811122247719,100,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,40.64367864418749,60,684.0765429424812,0,1.4995217114623127,0,18.0,16.8,LOW
E0316,U002,2026-03-06 07:25:00,login,,0,0,DEV-001,0,0,,,0,0.0,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,7,1.217347081573541,30,0,0,0,21.191888777522813,0,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,684.0765429424812,0,2.5004782885376873,60,18.0,7.8,LOW
E0317,U002,2026-03-06 07:33:00,file_access,RES-011,0,7,DEV-001,0,0,,,0,0.0,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,7,1.217347081573541,0,0,0,0,21.191888777522813,0,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,684.0765429424812,0,2.5004782885376873,0,0.0,0.0,LOW
E0321,U002,2026-03-06 08:02:00,transaction,,0,0,DEV-001,0,0,,BEN-005,0,247.78,0,0.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,8,0.217347081573541,0,0,0,0,21.191888777522813,0,5.665316377657803,0,1,0,34.35632135581251,684.0765429424812,9.500478288537687,34.35632135581251,0,436.2965429424812,30,1.5004782885376873,0,12.0,1.2,LOW
E0325,U002,2026-03-06 08:26:00,logout,,0,0,DEV-001,0,0,,,0,0.0,0,61.0,manager,employee,PG2,8.217347081573541,0.7953452737796893,21.191888777522813,242.1146836223422,90.6426345724035,1500.0,DEV-001,8,0.217347081573541,0,0,0,0,39.80811122247719,60,242.1146836223422,0,0,0,34.35632135581251,684.0765429424812,9.500478288537687,26.64367864418749,30,684.0765429424812,0,1.5004782885376873,0,9.0,9.9,LOW
E0024,U003,2026-03-02 08:50:00,login,,0,0,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,8,1.4031126573465311,30,0,0,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,1.9020226760139103,30,9.0,6.9,LOW
E0040,U003,2026-03-02 09:30:00,file_access,RES-021,0,3,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,9,0.4031126573465311,0,0,0,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,0.9020226760139103,0,0.0,0.0,LOW
E0047,U003,2026-03-02 09:48:00,transaction,,0,0,DEV-009,0,0,,BEN-001,0,559.03,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,9,0.4031126573465311,0,0,0,0,48.05299894360944,0,128.29774934632223,30,1,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,54.01517525439738,0,0.9020226760139103,0,0.0,6.0,LOW
E0063,U003,2026-03-02 10:35:00,logout,,0,0,DEV-009,0,0,,,0,0.0,0,105.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,10,0.5968873426534689,0,0,0,0,56.94700105639056,60,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,59.59301417523065,60,505.0148247456026,0,0.09797732398608971,0,18.0,10.8,LOW
E0123,U003,2026-03-03 10:03:00,login,,0,0,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,10,0.5968873426534689,0,0,0,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,0.09797732398608971,0,0.0,0.0,LOW
E0135,U003,2026-03-03 10:45:00,file_access,RES-021,0,9,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,10,0.5968873426534689,0,0,0,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,0.09797732398608971,0,0.0,0.0,LOW
E0145,U003,2026-03-03 11:28:00,logout,,0,0,DEV-009,0,0,,,0,0.0,0,85.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,11,1.5968873426534689,0,0,0,0,36.94700105639056,30,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,39.59301417523065,30,505.0148247456026,0,1.0979773239860897,0,9.0,5.4,LOW
E0185,U003,2026-03-04 09:32:00,login,,0,0,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,9,0.4031126573465311,0,0,0,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,0.9020226760139103,0,0.0,0.0,LOW
E0191,U003,2026-03-04 09:42:00,file_access,RES-011,0,2,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,9,0.4031126573465311,0,0,0,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,0.9020226760139103,0,0.0,0.0,LOW
E0209,U003,2026-03-04 10:35:00,logout,,0,0,DEV-009,0,0,,,0,0.0,0,63.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,10,0.5968873426534689,0,0,0,0,14.947001056390562,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,17.59301417523065,0,505.0148247456026,0,0.09797732398608971,0,0.0,0.0,LOW
E0237,U003,2026-03-05 07:36:00,login,,0,0,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,7,2.403112657346531,60,1,100,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,2.9020226760139103,60,18.0,23.8,LOW-MODERATE
E0239,U003,2026-03-05 07:56:00,file_access,RES-024,0,10,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,7,2.403112657346531,0,0,0,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,2.9020226760139103,0,0.0,0.0,LOW
E0246,U003,2026-03-05 08:06:00,transaction,,0,0,DEV-009,0,0,,BEN-007,0,801.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,8,1.4031126573465311,0,0,0,0,48.05299894360944,0,113.67225065367779,30,1,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,295.9851752543974,30,1.9020226760139103,0,12.0,7.2,LOW
E0259,U003,2026-03-05 08:58:00,logout,,0,0,DEV-009,0,0,,,0,0.0,0,82.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,8,1.4031126573465311,0,0,0,0,33.94700105639056,30,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,36.59301417523065,30,505.0148247456026,0,1.9020226760139103,0,9.0,5.4,LOW
E0314,U003,2026-03-06 07:13:00,login,,0,0,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,7,2.403112657346531,60,1,100,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,2.9020226760139103,60,18.0,23.8,LOW-MODERATE
E0320,U003,2026-03-06 08:00:00,file_access,RES-016,0,4,DEV-009,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,8,1.4031126573465311,0,0,0,0,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,1.9020226760139103,0,0.0,0.0,LOW
E0323,U003,2026-03-06 08:13:00,transaction,,0,0,DEV-009,0,0,,BEN-011,0,659.36,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,8,1.4031126573465311,0,0,0,0,48.05299894360944,0,27.967749346322194,0,1,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,154.34517525439742,0,1.9020226760139103,0,0.0,0.0,LOW
E0339,U003,2026-03-06 09:04:00,logout,,0,0,DEV-009,0,0,,,0,0.0,0,111.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,9,0.4031126573465311,0,0,0,0,62.94700105639056,60,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,65.59301417523065,60,505.0148247456026,0,0.9020226760139103,0,18.0,10.8,LOW
E0403,U003,2026-03-07 02:13:00,login,,0,0,DEV-004,1,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,2,7.403112657346531,100,1,100,100,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,7.90202267601391,100,30.0,48.0,MODERATE
E0404,U003,2026-03-07 02:19:00,file_access,RES-002,1,469,DEV-004,0,0,,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,2,7.403112657346531,0,0,0,70,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,7.90202267601391,0,0.0,10.5,LOW
E0405,U003,2026-03-07 02:25:00,permission_change,,0,0,DEV-004,0,1,elevated,,0,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,2,7.403112657346531,0,0,0,70,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,7.90202267601391,0,0.0,10.5,LOW
E0406,U003,2026-03-07 02:31:00,beneficiary_change,,0,0,DEV-004,0,0,,BEN-009,1,0.0,0,0.0,admin,employee,PG3,9.403112657346531,1.0012137290456824,48.05299894360944,687.3277493463222,83.90508555406242,3000.0,DEV-009,2,7.403112657346531,0,0,0,70,48.05299894360944,0,687.3277493463222,0,0,0,45.40698582476935,505.0148247456026,9.90202267601391,45.40698582476935,0,505.0148247456026,0,7.90202267601391,0,0.0,10.5,LOW
